,fid,GEOID,COUNTYFP,NAMELSAD,median_hh_,median_h_1,CDTFA_COPR,CDTFA_CITY,CDTFA_COUN,CENSUS_PLA,CENSUS_GEO,CENSUS_P_1,GNIS_PLACE,GNIS_ID,acs_2024_tracts_berkeley_oakland_sf_density_city,acs_2024_tracts_berkeley_oakland_sf_density_NAME,acs_2024_tracts_berkeley_oakland_sf_density_year,acs_2024_tracts_berkeley_oakland_sf_density_total_pop,acs_2024_tracts_berkeley_oakland_sf_density_white_nh,acs_2024_tracts_berkeley_oakland_sf_density_black_nh,acs_2024_tracts_berkeley_oakland_sf_density_asian_nh,acs_2024_tracts_berkeley_oakland_sf_density_hispanic,acs_2024_tracts_berkeley_oakland_sf_density_pct_white_nh,acs_2024_tracts_berkeley_oakland_sf_density_pct_black_nh,acs_2024_tracts_berkeley_oakland_sf_density_pct_asian_nh,acs_2024_tracts_berkeley_oakland_sf_density_pct_hispanic,acs_2024_tracts_berkeley_oakland_sf_density_pct_poc,acs_2024_tracts_berkeley_oakland_sf_density_median_income,acs_2024_tracts_berkeley_oakland_sf_density_median_home_value,acs_2024_tracts_berkeley_oakland_sf_density_housing_units_total,acs_2024_tracts_berkeley_oakland_sf_density_owner_occupied,acs_2024_tracts_berkeley_oakland_sf_density_renter_occupied,acs_2024_tracts_berkeley_oakland_sf_density_homeownership_rate,acs_2024_tracts_berkeley_oakland_sf_density_area_sq_miles,acs_2024_tracts_berkeley_oakland_sf_density_pop_density,weight_supply_sum, Accessibility_Index,NAME_x,group_0_17,group_18_34,group_35_49,group_50_up,NAME_y,below_high_school,high_school_grad,some_college_assoc,bachelors_plus
358,1254,6075032601,75,Census Tract 326.01,145903.0,23243.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 326.01; San Francisco County; California,2024.0,4338.0,1487.0,41.0,1913.0,624.0,0.3427846934071,0.0094513600737667,0.4409866297833102,0.1438450899031811,0.6572153065929,154444.0,1460200.0,1774.0,763.0,1011.0,0.4301014656144307,0.1612926980247109,26895.20389407457,300376700.0,69243.13,Census Tract 326.01; San Francisco County; California,452,1257,1088,1541,Census Tract 326.01; San Francisco County; California,396,231,559,2373
359,710,6075030201,75,Census Tract 302.01,127009.0,30228.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 302.01; San Francisco County; California,2024.0,3841.0,1892.0,25.0,1036.0,714.0,0.4925800572767508,0.0065087216870606,0.2697214267117938,0.1858890913824525,0.5074199427232491,109659.0,1484200.0,1922.0,528.0,1394.0,0.2747138397502601,0.1392786203966451,27577.814807910898,372003700.0,96850.742,Census Tract 302.01; San Francisco County; California,600,891,892,1458,Census Tract 302.01; San Francisco County; California,334,227,359,2168
360,472,6075030202,75,Census Tract 302.02,153412.0,35009.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 302.02; San Francisco County; California,2024.0,4082.0,1918.0,65.0,1341.0,276.0,0.4698677119059284,0.0159235668789808,0.328515433610975,0.0676139147476727,0.5301322880940715,122697.0,1270800.0,2041.0,471.0,1570.0,0.2307692307692307,0.1377077188589283,29642.49232958188,347988000.0,85249.388,Census Tract 302.02; San Francisco County; California,488,1141,808,1645,Census Tract 302.02; San Francisco County; California,355,185,624,2251
361,288,6075980300,75,Census Tract 9803,,,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 9803; San Francisco County; California,2024.0,58.0,34.0,0.0,8.0,11.0,0.5862068965517241,0.0,0.1379310344827586,0.1896551724137931,0.4137931034482759,107188.0,,46.0,0.0,46.0,0.0,1.713716073089234,33.84457957230113,1081019942.857143,18638274.877,Census Tract 9803; San Francisco County; California,0,33,21,4,Census Tract 9803; San Francisco County; California,0,5,4,49
362,1125,6075047904,75,Census Tract 479.04,84880.0,30787.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 479.04; San Francisco County; California,2024.0,3077.0,1550.0,93.0,867.0,243.0,0.5037374065648359,0.0302242443938901,0.281767955801105,0.0789730256743581,0.4962625934351641,105577.0,1631000.0,1380.0,695.0,685.0,0.5036231884057971,0.2844829995377299,10816.112052389652,239314000.0,77775.106,Census Tract 479.04; San Francisco County; California,494,632,759,1192,Census Tract 479.04; San Francisco County; California,119,211,628,1468
363,1258,6075047802,75,Census Tract 478.02,125682.0,13514.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 478.02; San Francisco County; California,2024.0,3581.0,1355.0,15.0,1542.0,558.0,0.3783859257190728,0.0041887740854509,0.4306059759843619,0.1558223959787768,0.6216140742809271,129415.0,1540000.0,1418.0,685.0,733.0,0.4830747531734838,0.1310707502006794,27321.12232910252,209480700.0,58497.822,Census Tract 478.02; San Francisco County; California,636,718,783,1444,Census Tract 478.02; San Francisco County; California,314,255,499,1565
364,286,6075047801,75,Census Tract 478.01,163178.0,27295.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 478.01; San Francisco County; California,2024.0,4132.0,1570.0,47.0,1987.0,348.0,0.3799612778315586,0.0113746369796708,0.4808809293320426,0.0842207163601161,0.6200387221684414,172375.0,1656400.0,1732.0,891.0,841.0,0.5144341801385681,0.1839167432399474,22466.687519630428,255101700.0,61738.069,Census Tract 478.01; San Francisco County; California,603,825,1012,1692,Census Tract 478.01; San Francisco County; California,289,400,314,2370
365,441,6075047702,75,Census Tract 477.02,114892.0,17552.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 477.02; San Francisco County; California,2024.0,3135.0,1317.0,1.0,1450.0,166.0,0.4200956937799043,0.0003189792663476874,0.4625199362041467,0.0529505582137161,0.5799043062200957,112500.0,1558500.0,1552.0,608.0,944.0,0.3917525773195876,0.1362192274856449,23014.37218420852,240468000.0,76704.306,Census Tract 477.02; San Francisco County; California,356,596,605,1578,Census Tract 477.02; San Francisco County; California,270,141,547,1620
366,1052,6075045201,75,Census Tract 452.01,139659.0,68743.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 452.01; San Francisco County; California,2024.0,3045.0,1210.0,130.0,1194.0,286.0,0.3973727422003284,0.0426929392446633,0.3921182266009852,0.0939244663382594,0.6026272577996716,166944.0,1690300.0,1324.0,674.0,650.0,0.5090634441087614,0.1367782881909629,22262.30522602188,376908300.0,123779.409,Census Tract 452.01; San Francisco County; California,513,507,694,1331,Census Tract 452.01; San Francisco County; California,210,62,282,1875
367,1129,6075047903,75,Census Tract 479.03,147768.0,30841.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 479.03; San Francisco County; California,2024.0,3348.0,1781.0,28.0,1143.0,201.0,0.5319593787335722,0.008363201911589,0.3413978494623655,0.0600358422939068,0.4680406212664277,144766.0,1545500.0,1405.0,897.0,508.0,0.6384341637010676,0.1514074389186892,22112.51985972753,235533600.0,70350.538,Census Tract 479.03; San Francisco County; California,366,887,531,1564,Census Tract 479.03; San Francisco County; California,171,243,426,1953
368,1133,6075045202,75,Census Tract 452.02,154375.0,55571.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 452.02; San Francisco County; California,2024.0,3332.0,1428.0,37.0,1230.0,358.0,0.4285714285714285,0.0111044417767106,0.3691476590636254,0.1074429771908763,0.5714285714285714,133977.0,1708300.0,1489.0,425.0,1064.0,0.2854264607118871,0.0919229897267613,36247.73312861432,378509000.0,113598.139,Census Tract 452.02; San Francisco County; California,723,734,807,1068,Census Tract 452.02; San Francisco County; California,180,137,369,1776
369,494,6075045100,75,Census Tract 451,190389.0,48005.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 451; San Francisco County; California,2024.0,4713.0,2481.0,5.0,1299.0,529.0,0.5264162953532782,0.0010608953957139,0.2756206238064926,0.1122427328665393,0.4735837046467218,211111.0,1752400.0,1904.0,482.0,1422.0,0.2531512605042016,0.1483493565615942,31769.60189944049,407849442.857143,86537.119,Census Tract 451; San Francisco County; California,714,1621,1166,1212,Census Tract 451; San Francisco County; California,256,296,460,2776
370,284,6075042601,75,Census Tract 426.01,124324.0,14834.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 426.01; San Francisco County; California,2024.0,4342.0,1867.0,26.0,1550.0,438.0,0.4299861814831874,0.0059880239520958,0.356978350990327,0.1008751727314601,0.5700138185168125,138646.0,2000001.0,1735.0,466.0,1269.0,0.2685878962536023,0.1132643664866225,38335.09279825288,199804900.0,46016.789,Census Tract 426.01; San Francisco County; California,535,948,1144,1715,Census Tract 426.01; San Francisco County; California,275,244,792,2164
371,285,6075042602,75,Census Tract 426.02,155750.0,24419.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 426.02; San Francisco County; California,2024.0,3202.0,1468.0,20.0,1156.0,395.0,0.4584634603372892,0.0062460961898813,0.3610243597751405,0.1233603997501561,0.5415365396627108,156726.0,1712500.0,1367.0,495.0,872.0,0.3621068032187271,0.1282008599851194,24976.431518257086,231995400.0,72453.279,Census Tract 426.02; San Francisco County; California,701,756,817,928,Census Tract 426.02; San Francisco County; California,71,106,344,1718
372,291,6075980200,75,Census Tract 9802,,,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 9802; San Francisco County; California,2024.0,160.0,22.0,47.0,30.0,30.0,0.1375,0.29375,0.1875,0.1875,0.8625,,,0.0,0.0,0.0,,0.3844684212268571,416.15901636194815,173344300.0,1083401.875,Census Tract 9802; San Francisco County; California,0,0,25,135,Census Tract 9802; San Francisco County; California,19,82,15,44
373,1333,6075040100,75,Census Tract 401,136429.0,27800.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 401; San Francisco County; California,2024.0,4315.0,1896.0,8.0,1518.0,470.0,0.4393974507531865,0.0018539976825028,0.3517960602549246,0.1089223638470451,0.5606025492468134,175144.0,1669600.0,1742.0,709.0,1033.0,0.4070034443168771,0.162056567751248,26626.504928966508,391653642.857143,90765.618,Census Tract 401; San Francisco County; California,691,1174,995,1455,Census Tract 401; San Francisco County; California,193,192,470,2321
374,1334,6075040200,75,Census Tract 402,184617.0,52422.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 402; San Francisco County; California,2024.0,4719.0,2372.0,51.0,1551.0,406.0,0.5026488662852299,0.010807374443738,0.3286713286713286,0.0860351769442678,0.4973511337147701,187679.0,2000001.0,2213.0,716.0,1497.0,0.3235427022141889,0.2056927963061855,22941.97990762641,323535342.857143,68560.149,Census Tract 402; San Francisco County; California,744,1100,1054,1821,Census Tract 402; San Francisco County; California,298,143,782,2570
375,1335,6075042700,75,Census Tract 427,104414.0,30689.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 427; San Francisco County; California,2024.0,5134.0,1520.0,263.0,2406.0,563.0,0.2960654460459681,0.051227113361901,0.4686404363069731,0.1096610829762368,0.7039345539540319,102584.0,1461900.0,2707.0,590.0,2117.0,0.217953454008127,0.1582319079843267,32446.04748435781,244765700.0,47675.438,Census Tract 427; San Francisco County; California,713,1084,970,2367,Census Tract 427; San Francisco County; California,532,320,876,2609
376,1336,6075042800,75,Census Tract 428,250001.0,,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 428; San Francisco County; California,2024.0,2471.0,1562.0,31.0,551.0,169.0,0.632132739781465,0.0125455281262646,0.2229866450829623,0.0683933630109267,0.367867260218535,250001.0,2000001.0,959.0,734.0,225.0,0.7653806047966631,0.2252543782899853,10969.820070795306,257614600.0,104255.2,Census Tract 428; San Francisco County; California,518,331,421,1201,Census Tract 428; San Francisco County; California,45,117,135,1515
377,1337,6075047600,75,Census Tract 476,169563.0,38204.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 476; San Francisco County; California,2024.0,5098.0,1821.0,78.0,2370.0,282.0,0.3571989015300117,0.015300117693213,0.4648881914476265,0.0553158101216163,0.6428010984699882,180000.0,1203000.0,2230.0,1024.0,1206.0,0.4591928251121076,0.2052045733996325,24843.50088080995,297115900.0,58280.875,Census Tract 476; San Francisco County; California,853,1061,1145,2039,Census Tract 476; San Francisco County; California,280,323,764,2668
378,1340,6075047701,75,Census Tract 477.01,125658.0,39388.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 477.01; San Francisco County; California,2024.0,4724.0,1327.0,38.0,2278.0,718.0,0.2809060118543607,0.0080440304826418,0.4822184589331075,0.1519898391193903,0.7190939881456393,121923.0,1546400.0,2002.0,926.0,1076.0,0.4625374625374625,0.1409223707769986,33522.00203525849,235108300.0,49768.903,Census Tract 477.01; San Francisco County; California,767,1219,1045,1693,Census Tract 477.01; San Francisco County; California,431,122,690,2485
379,1341,6075060100,75,Census Tract 601,236445.0,20396.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 601; San Francisco County; California,2024.0,3901.0,2193.0,57.0,196.0,867.0,0.5621635478082543,0.0146116380415278,0.0502435273006921,0.2222507049474493,0.4378364521917457,219750.0,,1346.0,9.0,1337.0,0.0066864784546805,2.3230244508969715,1679.2763410190266,457697842.857143,117328.337,Census Tract 601; San Francisco County; California,1157,1135,957,652,Census Tract 601; San Francisco County; California,39,151,228,2148
380,1344,6075047902,75,Census Tract 479.02,126944.0,58029.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 479.02; San Francisco County; California,2024.0,3236.0,1398.0,0.0,1083.0,521.0,0.4320148331273177,0.0,0.334672435105068,0.1610012360939431,0.5679851668726823,125750.0,1562500.0,1514.0,774.0,740.0,0.5112285336856011,0.1587758419081302,20380.934285156494,184084100.0,56886.31,Census Tract 479.02; San Francisco County; California,306,643,716,1571,Census Tract 479.02; San Francisco County; California,155,183,845,1597
381,500,6075018000,75,Census Tract 180,183507.0,31969.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 180; San Francisco County; California,2024.0,3492.0,1092.0,235.0,1029.0,924.0,0.3127147766323024,0.0672966781214203,0.2946735395189003,0.2646048109965636,0.6872852233676976,212439.0,1085600.0,1648.0,320.0,1328.0,0.1941747572815534,0.3643910311821258,9583.11182542434,1154627228.571429,330649.264,Census Tract 180; San Francisco County; California,365,1369,1028,730,Census Tract 180; San Francisco County; California,413,215,450,1753
382,227,6075011902,75,Census Tract 119.02,81995.0,14042.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 119.02; San Francisco County; California,2024.0,3032.0,1074.0,54.0,1174.0,529.0,0.354221635883905,0.0178100263852242,0.3872031662269129,0.1744722955145118,0.645778364116095,75625.0,778600.0,1745.0,120.0,1625.0,0.0687679083094555,0.0359440320644556,84353.3634335444,453856942.857143,149688.965,Census Tract 119.02; San Francisco County; California,187,1246,573,1026,Census Tract 119.02; San Francisco County; California,435,352,440,1381
383,1044,6075017804,75,Census Tract 178.04,124674.0,23390.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 178.04; San Francisco County; California,2024.0,4380.0,1555.0,359.0,1561.0,709.0,0.3550228310502283,0.0819634703196347,0.3563926940639269,0.1618721461187214,0.6449771689497716,134264.0,961900.0,2322.0,854.0,1468.0,0.367786391042205,0.1236279766758112,35428.8739310653,709462828.571429,161977.815,Census Tract 178.04; San Francisco County; California,189,1745,1236,1210,Census Tract 178.04; San Francisco County; California,198,310,641,2642
384,1046,6075017602,75,Census Tract 176.02,69671.0,42665.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 176.02; San Francisco County; California,2024.0,3560.0,979.0,639.0,1480.0,211.0,0.275,0.1794943820224719,0.4157303370786517,0.0592696629213483,0.725,,864100.0,1546.0,161.0,1385.0,0.1041397153945666,0.1047993029450911,33969.691591033166,632665728.571429,177715.092,Census Tract 176.02; San Francisco County; California,314,884,1313,1049,Census Tract 176.02; San Francisco County; California,377,627,975,1032
385,1339,6075025100,75,Census Tract 251,131801.0,31645.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 251; San Francisco County; California,2024.0,3504.0,1875.0,55.0,716.0,658.0,0.5351027397260274,0.0156963470319634,0.204337899543379,0.1877853881278539,0.4648972602739726,165759.0,1597200.0,1319.0,791.0,528.0,0.599696739954511,0.2144750660175975,16337.563452305916,529731142.857143,151178.979,Census Tract 251; San Francisco County; California,686,608,1237,973,Census Tract 251; San Francisco County; California,222,158,520,1750
